v3116	vTradingAgents
v589	vJ.Sci.Comput.
v588	vJ.DataSemantics
v5282	vApplicationsofComputationalIntelligenceinBiomedicalTechnology
v5931	vAdvancedBimanualManipulation
v5932	vRoboticSystemsforHandlingandAssembly
v5933	vTheLLLAlgorithm
v5286	vMedInfo
v5287	vSIGITE
v1761	vISBMS
v1760	vISBI
v1763	vISM
v1762	vISER
v1765	vISSRE
v1764	vISPDC
v1767	vIntelligentTutoringSystems()
v1766	vITNG
v1769	vJELIA
v1768	vIWPT
v5937	vFront.Neurorobot.
v1185	vI.J.RoboticsandAutomation
v1184	vT.Edutainment
v1187	vBehaviour&IT
v1186	vTran.CBR
v1181	vPVLDB
v1180	vJ.CognitiveNeuroscience
v1183	vECEASST
v1182	vIJACT
v1189	vConcurrentEngineering:R&A
v1188	vInformationSecurityJournal:AGlobalPerspective
v4869	vPDSW@SC
v4868	vWACCPD@SC
v4719	vAdvancesinIntelligentAnalysisofMedicalDataandDecisionSupportSystems
v4718	vNaturalComputinginComputationalFinance()
v4865	vLLVM@SC
v4864	vISAV@SC
v4867	vWORKS@SC
v4866	vNDM@SC
v4861	vESC@SC
v4860	vESPM@SC
v4863	vScalA@SC
v4862	vDISCS@SC
v3729	vJ.EconomicTheory
v3728	vIJKEDM
v3727	vInt.J.GameTheory
v3726	vIJMIS
v3725	vInformationTechnologyandManagement
v3724	vSouthAfricanComputerJournal
v3723	vScalableComputing:PracticeandExperience
v3722	vOptimizationMethodsandSoftware
v3721	vIJGCRSIS
v3720	vTechn.Analysis&Strat.Manag.
v1989	vJCAI
v5409	vInSearchofEleganceintheTheoryandPracticeofComputation
v5404	vIJCCI(FCTA)
v5405	vUKSim
v1987	vIFITA
v5407	vCSDM(Posters)
v5400	vAMCA-POP
v5401	vICCBR(Workshops)
v5402	vER@BR
v5403	vWBDB
v3859	vPRELUDEProject
v3858	vDigitalPrivacy-PRIME
v3589	vDistributedUserInterfaces
v3588	vGlobalUsability
v3583	vEssentialsofAppliedMathematicsforEngineersandScientists
v3850	vWebIntelligenceandSecurity-AdvancesinDataandTextMiningTechniquesforDetectingandPreventingTerroristActivitiesontheWeb
v3581	vAsynchronousSequentialMachineDesignandAnalysis
v3852	vSoftwareAgents,AgentSystemsandTheirApplications
v3587	vAwarenessSystems
v3586	vOnlineWorlds:ConvergenceoftheRealandtheVirtual
v3585	vPervasiveAdvertising
v3584	vTheLandscapeofPervasiveComputingStandards
v3815	vHandbookofFaceRecognition
v7507	vUser-CentricNetworking
v7506	vSchematizationinCartography,Visualization,andComputationalGeometry
v2988	vIJQAETE
v2989	vCentralEurop.J.ComputerScience
v2458	vAmsterdamColloquiumonLogic,LanguageandMeaning
v2459	vMTPP
v2456	vIWEI
v2985	vIJCNS
v2986	vPraxisderInformationsverarbeitungundKommunikation
v2987	vGreySystems:T&A
v2980	vJ.SensorTechnology
v2453	vISITA
v2982	vIEEET.GeoscienceandRemoteSensing
v2983	vCircuitsandSystems
v2184	vTransactionsonPatternLanguagesofProgramming
v2185	vJ.AmbientIntelligenceandHumanizedComputing
v2186	vIJISSCM
v2187	vJ.MultivariateAnalysis
v2180	vJ.Simulation
v2181	vJ.Real-TimeImageProcessing
v2182	vT.ComputationalCollectiveIntelligence
v2183	vIEEESystemsJournal
v2188	vHandbookofInformationandCommunicationSecurity
v2189	vApplicationsofNeuralNetworksinHighAssuranceSystems
v2678	vECAL()
v2679	vEurographicsItalianChapterConference
v978	vCHINZ
v2672	vCOLING(Tutorials)
v2673	vAlgoSyn
v2670	vCOLING(Posters)
v2671	vCOLING(Demos)
v2676	vPPES
v2677	vFOMC
v2674	vGrandChallengesforDiscreteEventLogisticsSystems
v2675	vKnowledgeRepresentationforIntelligentMusicProcessing
v7002	vUNIF@RTA/TLCA
v7003	vTrans.PetriNetsandOtherModelsofConcurrency
v7000	vIA
v7001	vHIC
v7006	vINTERPERSONAL@ICMI
v7007	vWMDD@ICMI
v7004	vSMI@ICMI
v7005	vEmotiW@ICMI
v7008	vADG
v7009	vProgressinComputerVisionandImageAnalysis
v7501	vCI@UAI
v4731	vInnovationsinIntelligentMachines()
v4886	vKES(SelectedPapers)
v7500	vIJRAT
v4885	vGraMSec@CSF
v6970	vAIC
v4884	vSOCO-CISIS-ICEUTE
v4883	vEUSIPCO
v4882	vICTACTrainingSchoolonSoftwareEngineering
v4881	vPARCO
v4880	vMDM()
v6359	vAAAIFallSymposium:HumanControlofBioinspiredSwarms
v6358	vAAAIFallSymposium:InformationRetrievalandKnowledgeDiscoveryinBiomedicalText
v6609	vDSM@SPLASH
v6608	vBigCom
v6355	vAAAIFallSymposium:ComputationalModelsofNarrative
v6354	vAAAIFallSymposium:SocialNetworksandSocialContagion
v6522	vWoSAR@ISSRE
v6356	vAAAIFallSymposium:DialogwithRobots
v6351	vDCNET
v6350	vOPTICS
v6353	vAAAIFallSymposium:Multi-RepresentationalArchitecturesforHuman-LevelIntelligence
v6352	vAAAIFallSymposium:ComplexAdaptiveSystemsandtheThresholdEffect
v1378	vIISWC
v1379	vSASO
v1376	vMUE
v1377	vAsiaInternationalConferenceonModellingandSimulation
v1374	vBSN
v1375	vICANNGA
v1372	vICSEA
v1373	vICNS
v1370	vWINE
v1371	vWISA
v6523	vWoSAR
v6520	vICIN
v1518	vIJDAR
v1519	vInternationalJournalofParallelProgramming
v1512	vEducationalTechnology&Society
v1513	vJ.GridComput.
v1510	vElectronicCommerceResearch
v1511	vEnvironmentalModellingandSoftware
v1516	vi-com
v1517	vIEEEMultiMedia
v1514	vJ.Heuristics
v1515	vInt.ArabJ.Inf.Technol.
v6521	vTPDLWorkshops
v5426	vJohanvanBenthemonLogicandInformationDynamics
v5427	vTowardstheMultilingualSemanticWeb
v5424	vFront.ICT
v1964	vCIBB
v1963	vAST/UCMA/ISA/ACN
v1961	vICCVG
v1960	vICCVG()
v639	vCreatingBrain-LikeIntelligence
v638	vModularOntologies
v631	vJITE
v630	vAppliedMathematicsandComputerScience
v633	vIntelligentUnmannedSystems
v632	vComputers&Education
v635	vComplexSystemsinKnowledge-basedEnvironments
v634	vNature-InspiredAlgorithmsforOptimisation
v637	vMethods,ModelsandToolsforFaultTolerance
v636	vFoundationsofComputationalIntelligence()
v5875	vVLSI-DAT
v5650	vOBIE@LAK
v5653	vFOMI@FOIS
v5652	vEMC/HumanCom
v5655	vAnalyseStatistiqueImplicative
v5870	vIUICompanion
v5873	vIEEEANTS
v5872	vAIR
v5659	vHandbookonOntologies
v5658	vOnthePowerofFuzzyMarkupLanguage
v1968	vLTC
v5879	vSESG@ICSE
v5878	vMoRoCo@ECSCW
v4298	vInternationalTeletrafficCongress
v4299	vUIC/ATC
v4296	vME
v4297	vPoEM(ShortPapers)
v4295	vMIRUM
v4292	vCS&P
v4293	vATACCS
v4290	vCloud-I
v4291	vGAMENETS
v3446	vExpertSystems
v3111	vContext-AwareMobileComputing
v3444	vIJDIM
v3445	vMindsandMachines
v3442	vIEEETrans.SmartGrid
v3443	vInt.ArabJ.e-Technol.
v3440	vIEEETrans.Contr.Sys.Techn.
v3441	vIEEERobot.Automat.Mag.
v3118	vHumanComputation
v3119	vSemioticEngineeringMethodsforScientificResearchinHCI
v2869	vIJSODIT
v2868	vMicromachines
v2867	vFutureInternet
v2866	vAlgorithms
v2865	vIJSE
v2864	vIJICTRDA
v2863	vIJDTIS
v2862	vIJEEI
v2861	vIJCICG
v2860	vWebology
v651	vAI*IA
v6607	vIWSG-Life
v833	vISPD
v832	vISMIS
v831	vISLPED
v830	vISCC
v837	vIV
v836	vISC
v835	vISSTA
v834	vISSAC
v839	vIWCIA
v838	vIVA
v6606	vIWSG
v2243	vOnlineMultiplayerGames
v2242	vPerformanceModeling,LossNetworks,andStatisticalMultiplexing
v2241	vOutoftheComfortZone
v2240	vLecturesonFinancialMathematics:DiscreteAssetPricing
v2247	vIntroductiontoArabicNaturalLanguageProcessing
v2246	vDataIntegration:TheRelationalLogicApproach
v2245	vAlgorithmsforReinforcementLearning
v2244	vPathProblemsinNetworks
v2249	vRelationalandXMLDataExchange
v2248	vPerformanceModelingofCommunicationNetworkswithMarkovChains
v6605	vIW-LCSP@ICSOB
v3582	vConceptualModels
v7217	vLBSN
v1224	vTheElectronicLibrary
v7215	vIMDM@VLDB(RevisedSelectedPapers)
v7214	vLinguisticFundamentalsforNaturalLanguageProcessing:EssentialsfromMorphologyandSyntax
v7213	vWebCorpusConstruction
v7212	vHowWeCopewithDigitalTechnology
v7211	vComputer-AidedDetectionofArchitecturalDistortioninPriorMammogramsofIntervalCancer
v1225	vJ.KnowledgeManagement
v5213	vLEET
v7219	vJCDCGG
v7218	vIPS@AI*IA
v6166	vACMTrans.SpatialAlgorithmsandSystems
v6167	vREHAB
v6164	vICAIT
v6165	vMWNextGen@Middleware
v6162	vJ.Robotics
v6163	vDAS
v6160	vHumanBenefitthroughtheDiffusionofInformationSystemsDesignScienceResearch
v6161	vIS&O
v1220	vI.J.FunctionalInformaticsandPersonalisedMedicine
v6168	vIJCSSA
v6169	vPhysicalCommunication
v5217	vASICON
v1223	vOnlineInformationReview
v1749	vIndustrialConferenceonDataMining-PosterandIndustryProceedings
v1748	vIntegratedNetworkManagement
v1747	vILP
v1746	viiWAS
v1745	vIICAI
v1744	vDSS
v1743	vPoEM
v1742	vSystemModelingandOptimization
v1741	vDoCEIS
v1740	vCCTA
v1027	vCAI
v4849	vSocialInformatics
v4848	vIEEETrans.Robotics
v4951	vComputationalIntelligenceforPrivacyandSecurity
v4843	viThings/GreenCom/CPSCom
v4842	vBigSystem@HPDC
v4841	vROSS@HPDC
v4840	vSCREAM@HPDC
v4847	vFORTE
v4846	vColorImagingConference
v4845	vISPACS
v4844	viThings/CPSCom
v5468	vVISCERALChallenge@ISBI
v5469	vAPSIPA
v1020	vSpringSim
v5462	vFront.Comput.Neurosci.
v5463	vEternalS@ECAI
v5460	vBAMBI
v5461	vAIKM@ECAI
v5466	vJOWO@IJCAI
v5467	vISMAR-AMH
v5464	vHealthGrid
v5465	vDARe@IJCAI
v796	vICFP
v797	vICIAP
v4593	vAISC
v795	vICFEM
v4595	vtopiCS
v4594	vSecureComm
v790	vICDCS
v791	vICDCSWorkshops
v4599	vCCSW
v4598	vSFCS@ASIACCS
v798	vICIC()
v799	vICINCO-RA
v4953	vEvolutionaryBasedSolutionsforGreenComputing
v1021	vICMT
v2474	vIGARSS
v2475	vCSA
v2476	vITI
v2477	vPropertyTesting
v2470	vIMAGAPP
v2471	vENASE
v2472	vCIDU
v2473	vIGARSS()
v2478	vISAmI
v4331	vAxioms
v4330	vJ.MathematicalCryptology
v3877	vS-BPMONE
v3876	vEWDTS
v3875	vICFCE
v3874	vSIGSAND
v3873	vPOST
v3872	vTAFA
v3871	vMobiQuitous
v3870	vICISTM
v3879	vCBDAR
v3878	vS-BPMONE(ScientificResearch)
v2651	vRAMICS
v2652	vFAW-AAIM
v2653	vACL(StudentSession)
v2654	vACL(TutorialAbstracts)
v2655	vAutomatedDeductioninGeometry
v2656	vAMAST
v2657	vAOSD(Companion)
v2658	vARCSWorkshops
v2659	vASYNC
v1107	vInf.Manag.Comput.Security
v5975	vAAAISpringSymposium:WisdomoftheCrowd
v7028	vCSIMQ
v7029	vIEETel@ECIS
v7020	vMARS
v7021	vInternationalKEYSTONEConference
v7022	vTransactionalMemory
v7023	vOpenIdentitySummit
v7024	vSCDM
v7025	vBioMathintheSchools
v7026	vIMTA
v7027	vAIUCD
v3124	vComputationalGenomicSignatures
v5977	vAAAISpringSymposium:GameTheoryforSecurity,Sustainability,andHealth
v3305	vRANLP
v3304	vRANLPStudentResearchWorkshop
v3307	vMDA
v3306	vITAT
v3301	vKICSS
v3300	vSIMULTECH
v3303	vIUKM
v3302	vICNSC
v3309	vFGIT-FGCN()
v5970	vWEIHC
v2688	vHCC
v5972	vPPREW@ACSAC
v6379	vApproachesinIntegrativeBioinformatics
v6378	vInternetofThingsBasedonSmartObjects,Technology,MiddlewareandApplications
v6373	vHotWireless@MOBICOM
v6372	vIEEEGSC
v6371	vTDIT
v6370	vAdvancesandApplicationsinSlidingModeControlSystems
v6377	vIRI(bestpapers)
v6376	vIWINAC
v6375	vCSLP
v6374	vIWEIWorkshops
v1688	vFDTC
v1689	vFLOPS
v1682	vETRA
v1683	vEuro-ParWorkshops
v1680	vESSLLIStudentSessions
v1681	vESWC()
v1686	vFinancialCryptographyWorkshops
v1687	vFCCM
v1684	vEuro-Par()
v1685	vEvoApplications()
v6856	vComputationalLinguistics-Applications
v6857	vNewTrendsinAgent-BasedComplexAutomatedNegotiations
v6854	vInternetofThingsandInter-cooperativeComputationalTechnologiesforCollectiveIntelligence
v6081	vDART@AI*IA
v6080	vPAI@AI*IA
v6083	vLANMAN
v6082	vAI*HCI@AI*IA
v6085	vCCL
v6084	vOST
v6087	vRAM-SE@ECOOP
v6086	vICOOOLPS@ECOOP
v6089	vSEMCCO()
v6088	vPLAS@ECOOP
v6853	vDecisionMakingandImperfection
v6850	vTrans.Mass-DataAnalysisofImagesandSignals
v6851	vNewConceptsandApplicationsinSoftComputing
v6889	vASPI@UbiComp
v6888	vLITES
v6881	vACALCI
v6880	vRULE
v6883	vAInF@IJCAI
v6882	vMUD@ICSME
v6885	vHuEvent@ACMMultimedia
v1304	vCIS()
v6887	vERMCT@ICMI
v6886	vNoCS
v1354	vSBAC-PAD
v1355	vSBBD
v1356	vINFOS
v1357	vSEFM
v1350	vQSHINE
v1351	vRSFDGrC
v1352	vSADFE
v1353	vSAINT
v5326	vTrsutBus
v1358	vURSW
v1359	vOM
v1303	vCCGRID
v6452	vPLEASE
v6453	vSIMUTools
v6102	vASCM
v5853	vDeLFIWOrkshops
v1531	vNeuralComputingandApplications
v5851	vMIUA
v6451	vWETSoM@ICSE
v1534	vQueueingSyst.
v5856	vAIRBORNE@MobiHoc
v5679	vNetw.andCommunic.Technol.
v5854	vRiiSS
v1538	vSIAMJ.DiscreteMath.
v5676	vIEEETrans.IntelligentTransportationSystems
v5859	vCPSS@ASIACSS
v5858	veScienceWorkshops
v5673	vDUI@EICS
v5672	vHotSoS
v5671	vIJIPM
v6457	vSemanticHyper/MultimediaAdaptation
v6454	vEAIEndorsedTrans.Context-awareSyst.&Appl.
v4108	vVINCI
v4109	vDAGM/OAGMSymposium
v4106	vSPACE
v4107	vBEWEB
v4104	vHCSE
v6455	vCICAC
v4102	vWI&C
v4103	vDecD
v4100	vEDC
v4101	vTempWeb
v3680	vTheFutureoftheSocialWeb
v3681	vAMBI-SYS
v3682	vPervasiveHealth
v3683	vConceptualModellingandItsTheoreticalFoundations
v3684	vComputation,PhysicsandBeyond
v3686	vCryptographyandSecurity
v3687	vCoreGRIDWorkshoponGridMiddleware
v3688	vWONS
v3689	vISWCPosters&Demos
v1108	vIndustrialManagementandDataSystems
v1826	vRoboCup
v1827	vICSAMOS
v1824	vPrivacyinStatisticalDatabases
v1825	vQEST
v1822	vPROMAS
v1455	vEMISA
v1820	vPPSN()
v1821	vPRICAI
v5159	vHighPerformanceComputinginScienceandEngineering
v1828	vSARA
v1829	vSCCC
v5156	vGCPR
v5157	vWissenschaftundKunstderModellierung
v5154	vIEEETrans.InstrumentationandMeasurement
v1458	vHIS()
v1101	vInt.J.ImageGraphics
v5153	vIJIIP
v3468	vAnalysisoftheMPEG-LayerIII(MP)AlgorithmUsingMATLAB
v5150	vHandbuchFahrerassistenzsysteme
v3464	vDatabaseRepairingandConsistentQueryAnswering
v3465	vComputationalAspectsofCooperativeGameTheory
v3466	vFull-Text(Substring)IndexesinExternalMemory
v1102	vInt.J.Inf.Sec.
v3460	vVideoSearchandMining
v3461	vWirelessSensorNetworkTechnologiesfortheInformationExplosionEra
v3462	vTheoryandApplicationsofGaussianQuadratureMethods
v3463	vPhaseChangeMemory:FromDevicestoSystems
v1141	vT.Comp.Sys.Biology
v217	vInt.J.Comput.GeometryAppl.
v216	vIJCAT
v215	vInt.J.Approx.Reasoning
v214	vInternationalJournalonArtificialIntelligenceTools
v213	vIJAC
v212	vInf.Comput.
v211	vFundam.Inform.
v210	vFuzzySetsandSystems
v219	vInt.J.CooperativeInf.Syst.
v218	vInternationalJournalofComputationalIntelligenceandApplications
v819	vIJCAI
v5800	vCLOUDNET
v5801	vJ.IntegratedDesign&ProcessScience
v811	vICWN
v810	vICWL
v813	vIDA
v812	vICWS
v815	vIDEAS
v814	vIDEAL
v817	vInformationHiding
v816	vARSPA-WITS
v5803	vIWSPM
v1585	vADBIS(Workshops)
v1584	vACSD
v2229	vIntelligentSystemsforKnowledgeManagement
v2228	vAdvancesinInformationandIntelligentSystems
v1587	vAdvancedFunctionalProgramming
v2221	vIntelligentCollaborativee-LearningSystemsandApplications
v2220	vInnovationsinNeuralInformationParadigmsandApplications
v2223	vApplicationsofSupervisedandUnsupervisedEnsembleMethods
v5807	vAIRE
v2225	vInnovationsinSwarmIntelligence
v2224	vBio-inspiredHybridIntelligentSystemsforImageAnalysisandPatternRecognition
v2227	vNaturalIntelligenceforScheduling,PlanningandPackingProblems
v2226	vRecentAdvancesinNonlinearDynamicsandSynchronization
v1588	vYearsGULP
v1145	vTOMCCAP
v6148	vENIC
v6149	vROSS@ICS
v6418	vExploringNewRolesforLibrarians:TheResearchInformationist
v6419	vEngineeringandWar:Militarism,Ethics,Institutions,Alternatives
v6144	vNetMAHIB
v6145	vSOFL+MSVL
v6414	vChildren'sInternetSearch
v6147	vUKCI
v6412	vReversibleDigitalWatermarking:TheoryandPractices
v6413	vModelsofHorizontalEyeMovements:PartIII
v6142	vISoLAWorkshops
v6411	vJudgmentAggregation:APrimer
v5992	vIH&MMSec
v5993	vBIIML
v5990	vErshovMemorialConference(Posters)
v5991	vIWBF
v5996	vUbiComp/ISWCAdjunct
v5997	vCURAC
v5994	vISSoC
v5995	vFBTC
v5998	vJ.Math.Model.AlgorithmsinOR
v5999	vITW
v5855	vMOD*
v5198	vBlackSeaCom
v5199	vBIH
v5192	vSeriousGames@MM
v5193	vCrowdMM
v5190	vImmersiveMe@MM
v5191	vEMASC@MM
v5196	vIWOCL
v5197	vMuSRobS@IROS
v5194	vHuEvent@MM
v5195	vWISMM
v4821	vSNOW-DC@WWW
v4820	vGvD
v4823	vSALAD@ESWC
v4822	vESWC(SatelliteEvents)
v4825	vBELIV
v4824	vAllerton
v4827	vECS
v4826	vE-HEALTH
v4829	vCFI
v4828	vWHICEB
v5440	vGeoMM
v5441	vVS-Games
v5334	vICAT
v5443	vACL/IJCNLP(SoftwareDemonstrations)
v5444	vIoTPTS@AsiaCCS
v5445	vMIST@CCS
v5446	vSESP@CCSAsia
v5447	vPolibits
v5448	vMSE
v5449	vEconometricsofRisk
v5338	vMFI
v5339	vCrossDisciplinaryBiometricSystems
v5941	vLAM@LICS
v778	vIE
v779	vIAT
v5956	vSUI
v774	vHoloMAS
v775	vHPCC
v776	vMELT
v777	vUbiComp
v770	vGIS-LBSN
v771	vGPCE
v772	vGrundlagenvonDatenbanken
v773	vHybridMetaheuristics
v2412	vINLG
v2413	vIPDPSWorkshops
v2410	vICTAI()
v2411	vIFIPTCS
v2416	vNLPCS
v2417	vNMA
v2414	vMEMOCODE
v2415	vMMM()
v2418	vPDC
v2419	vPRIS
v4313	vGameStudies
v4312	vIBIS
v4311	vJ.ClinicalBioinformatics
v4310	vC&RL
v4317	vSourceCodeforBiologyandMedicine
v4316	vJournalofComputationalBiology
v4315	vCyberpsy.,Behavior,andSoc.Networking
v4314	vBrainConnectivity
v4319	vIEEETransactionsonIndustrialElectronics
v4318	vJ.BiomedicalSemantics
v3899	vCOSADE
v3898	vRC
v3895	vHumansandComputers
v3894	vHCCE
v3897	vKeyCompetenciesintheKnowledgeSociety
v3896	vHC
v3891	vAIPR
v3890	vSCOPES
v3893	vCAiSEForum(SelectedPapers)
v3892	vBROADNETS
v1462	vISMBS
v3095	vExperience-CenteredDesign
v3094	vProbabilisticDatabases
v3097	vIntroductiontoBiomedicalEngineering:BiomechanicsandBioelectricity-PartI
v3096	vPeer-to-PeerDataManagement
v3091	vDesignandtheDigitalDivide
v3090	vProcessorMicroarchitecture:AnImplementationPerspective
v3093	vChaoticMaps:Dynamics,Fractals,andRapidFluctuations
v3092	vPhonocardiographySignalProcessing
v3098	vStudiesofWorkandtheWorkplaceinHCI:ConceptsandTechniques
v3987	vGIS-HPDGIS
v3630	vACSD/PetriNetsWorkshops
v3633	vCSCW(Companion)
v3984	vIEEM
v3635	vPCS
v3982	vRTAS
v3323	vAGI
v3322	vAlMoDEP
v3321	vNDT
v3320	vFSR
v3327	vNLPDL/ATDL
v3326	vICSDM
v3325	vTheNewTechnologiesforAquileia
v3324	vEMEIT
v3329	vMIAD
v3636	vIntelligentNarrativeTechnologies
v6311	vKCICTP/ITEM
v1857	vTGC
v6313	vEMoV+MinoPro@Modellierung
v6312	vDMRS
v6315	vLPAR(shortpapers)
v6314	vPrivacyandIdentityManagement
v6317	vFICTA()
v6316	vRAPIDO
v6319	vCSAR@SenSys
v6318	vIJCIStudies
v5774	vContributionstoDiscreteMathematics
v1854	vTAICPART
v1853	vSwSTE
v1852	vSWAT
v7406	vVOLT@STAF
v7407	vBx@STAF
v7404	vArduinoMicrocontrollerProcessingforEveryone!ThirdEdition
v7405	vDATA(RevisedSelectedPapers)
v7402	vCase-BasedReasoning:
v5770	vDARTS
v7400	vPatient-CenteredDesignofCognitiveAssistiveTechnologyforTraumaticBrainInjuryTelerehabilitation
v7401	vPerspectivesonBusinessIntelligence
v5771	vICPRAM(SelectedPapers)
v7408	vBigMDE@STAF
v7409	vFARM@ICFP
v1859	vTYPES
v5779	vD&D
v1332	vINDOCRYPT
v1333	vISAAC
v1330	vITWP
v1331	vIMAInt.Conf.
v1336	vISMVL
v1337	vISSEP
v1334	vISCIS
v1335	vISMAR
v1338	vPADTAD
v1339	vISVC()
v5839	vFutureMobileUI@MobiSys
v5838	vMFCS()
v5831	vInformingSciJ
v5830	vCyberSecurity
v5833	vCSWS@SIGCOMM
v5832	vJVRB
v5835	vSRIF@SIGCOMM
v5834	vDCC@SIGCOMM
v5837	vCGIV/MCS
v5836	vIEEETrans.AutonomousMentalDevelopment
v4356	vEpistemologyversusOntology
v4355	vJudgementandtheEpistemicFoundationofLogic
v4426	vIPCC
v3668	vAAAISpringSymposium:ModelingComplexAdaptiveSystemsasifTheyWereVotingProcesses
v3669	vAAAISpringSymposium:EmbeddedReasoning
v3666	vAAAISpringSymposium:ArtificialIntelligenceforDevelopment
v3667	vAAAISpringSymposium:AIandHealthCommunication
v3664	vAAAISpringSymposium:LinkedDataMeetsArtificialIntelligence
v3665	vAAAISpringSymposium:MultirobotSystemsandPhysicalDataStructures
v3662	vAAAISpringSymposium:LogicalFormalizationsofCommonsenseReasoning
v3663	vAAAISpringSymposium:ComputationalPhysiology
v3660	vAAAISpringSymposium:It'sAllintheTiming
v3661	vAAAISpringSymposium:EducationalRoboticsandBeyond
v1808	vNLDB
v1809	vNOLISP
v1804	vHLT-NAACL(TutorialAbstracts)
v1806	vNIPS
v4350	vParaconsistency:LogicandApplications
v1800	vHLT-NAACL
v1801	vHLT-NAACL(StudentResearchWorkshopandDoctoralConsortium)
v1802	vHLT-NAACL(Demos)
v1803	vHLT-NAACL(ShortPapers)
v4124	vAMS
v4125	vUCNC
v4126	vECCVWorkshops()
v4127	vDatalog
v4120	vPerDis
v4121	vCN
v4122	vICMEWorkshops
v4123	vDeLFIWorkshops
v4128	vICICA(LNCS)
v4129	vFGIT-DTA
v3182	vMAICS
v3408	vSYRCoDIS
v3409	vReCoSoC
v3402	vIJATEM
v3403	vJ.SpatialInformationScience
v3400	vBooksOnline
v3401	vT.Aspect-OrientedSoftwareDevelopmentVIII
v3406	vIEEESignalProcess.Lett.
v3407	vARIST
v3404	vSEUH
v3405	vCOMSWARE
v187	vComputers&OR
v186	vConcurrencyandComputation:PracticeandExperience
v185	vIEEEComputer
v184	vComput.Geom.
v183	vComputerCommunications
v182	vComputerNetworks
v181	vComput.Graph.Forum
v180	vIEEEComputerGraphicsandApplications
v189	vLogicalMethodsinComputerScience
v188	vCoRR
v1574	vInterfaces
v239	vInf.Syst.E-BusinessManagement
v238	vInf.Sci.
v5632	vIFSA/NAFIPS
v235	vInf.Process.Manage.
v234	vInf.Process.Lett.
v237	vInf.Syst.
v236	vInf.Retr.
v231	vInformatikSpektrum
v230	vInformatica,Lith.Acad.Sci.
v233	vIEEEInternetComputing
v232	vIntegration
v1577	vCSWS
v5637	vEUROCRYPT()
v5636	vEASC
v2755	vWirelessHealth
v2754	vIJCCI(ICEC)
v2757	vMDA/MTDD
v2756	vICICA()
v2203	vComputerVision:Detection,RecognitionandReconstruction
v5635	vJCSG
v2753	vIJCCI(ICFC-ICNC)
v2752	vQUATIC
v5634	vTweetLID@SEPLN
v2759	viConference
v2758	vHCITOCH
v2209	vKnowledge-FreeandLearning-BasedMethodsinIntelligentGamePlaying
v2208	vSoftwareEngineering,ArtificialIntelligence,NetworkingandParallel/DistributedComputing
v6128	vComputationalApproachestoAnalogicalReasoning
v6129	vWUWNET
v6122	vICMU
v6123	vIEEETrans.EngineeringManagement
v6120	vBDMI@ISWC
v6121	vISVLSI(Selectedpapers)
v6126	vMultimediaAnalysis,ProcessingandCommunications
v6127	vAdvancesinIntelligentTutoringSystems
v6124	vLearningStructureandSchemasfromDocuments
v6125	vHuman-CentricInformationProcessingThroughGranularModelling
v5874	vHiDeSt@KI
v6830	vCIVI
v6831	vAdvancesontotheInternetofThings
v6434	vWiTMeMo
v6435	vSTeP
v6436	vEESR
v6437	vTrans.ComputationalCollectiveIntelligence
v6430	vLearningtoRankforInformationRetrievalandNaturalLanguageProcessing,SecondEdition
v6431	vTheGarbageCrisis:AGlobalChallengeforEngineers
v6432	vFinShapeThermalOptimizationUsingBejan'sConstructalTheory
v6433	vFundamentalsofEngineeringEconomicsandDecisionAnalysis
v6438	vDiSS
v6439	vESORICS()
v6832	vICTInnovationsforSustainability
v1475	vSACI
v1474	vWOWMOM
v1477	vSemWiki
v1476	vFSEN
v1471	vSCAM
v1470	vRE
v1473	vWCET
v1472	vVL/HCC
v1479	vPLPV
v1478	vHaskell
v6833	vAdvancedIntelligentSystems
v437	vCORIA
v436	vCOORDINATION
v435	vCOCOON
v434	vConf.ComputingFrontiers
v433	vCBSE
v432	vCAV
v431	vCAiSE
v430	vCADE
v4807	vEduRex@ICSE
v4806	vSEsCPS@ICSE
v4805	vCTGDSD@ICSE
v4804	vRELENG@ICSE
v4803	vCSI-SE
v4802	vNLPCC
v439	vSoftwareEngineeringforSelf-AdaptiveSystems
v438	vCPM
v6834	vRuleML()
v5318	vGreeninSoftwareEngineering
v5319	vLogicWithoutBorders
v5314	vTheEconomicsofInformationSecurityandPrivacy
v5315	vDesignMethodologyforIntelligentTechnicalSystems
v5316	vNumericalLin.Alg.withApplic.
v5317	vContinuousSoftwareEngineering
v5310	vSmartMobileIn-VehicleSystems
v5311	vSalience-MultidisciplinaryPerspectivesonitsFunctioninDiscourse
v5312	vSocioinformatics
v5313	vKnowledgeSpaces,ApplicationsinEducation
v6835	vRuleMLChallenge
v758	vFECS
v759	vFLAIRSConference
v752	vESTImedia
v753	vEUROCAST
v750	vESORICS
v751	vPrivacyinLocation-BasedApplications
v756	vFCS
v757	vFCT
v754	vEuro-Par
v755	vEuroSSC
v6836	vIES
v6837	vVizSEC
v2807	vOPAALS
v3963	vFORMS/FORMAT
v2438	vANCS
v2439	vCOCOA()
v2928	vSIAMJ.Math.Analysis
v2929	vSIAMJ.AppliedDynamicalSystems
v2926	vSIAMJ.MatrixAnalysisApplications
v2431	vWER
v2924	vSIAMJ.NumericalAnalysis
v2433	vWPES
v2922	vComp.Math.MethodsinMedicine
